电影轮播,#genre#
[影视] 济公游记,http://159.75.85.63:35455/yy/25221556
插翅难逃,http://159.75.85.63:35455/yy/1355279371
大话西游至尊宝,http://159.75.85.63:35455/yy/1382736910
薛元帅传奇,http://159.75.85.63:35455/yy/31313785
野山鹰-影视剧,http://159.75.85.63:35455/yy/1354932395
百家讲坛――之明太祖朱元璋,http://159.75.85.63:35455/yy/1354936149
大明王朝,http://159.75.85.63:35455/yy/1382736879
赵本山小品,http://159.75.85.63:35455/yy/28882933
华子系列,http://159.75.85.63:35455/yy/1354888726
中国味道 第4季-美食纪录片,http://159.75.85.63:35455/yy/1382736845
【玄幻电影】,http://159.75.85.63:35455/yy/1355065896
夏洛特烦恼-国内电影-喜剧,http://159.75.85.63:35455/yy/1354936201
神探狄仁杰,http://159.75.85.63:35455/yy/1461133588
金婚,http://159.75.85.63:35455/yy/1382736832
惊恐鬼怪盗暮,http://159.75.85.63:35455/yy/1382749525
【港片】赌片 动作,http://159.75.85.63:35455/yy/24921161
赌神-发哥,http://159.75.85.63:35455/yy/1354889044
无敌燕双鹰,http://159.75.85.63:35455/yy/1354825244
鬼片.惊悚.港片,http://159.75.85.63:35455/yy/1355497884
敢死队-精彩动作电影,http://159.75.85.63:35455/yy/1382735573
鸡毛飞上天,http://159.75.85.63:35455/yy/1354806550
国外科幻,http://159.75.85.63:35455/yy/1382736800
欢乐集结号,http://159.75.85.63:35455/yy/1382735550
热门喜剧,http://159.75.85.63:35455/yy/1354931495
毒液：致命守护者,http://159.75.85.63:35455/yy/1382745095
枕上书正在直播,http://159.75.85.63:35455/yy/1351844200
【爱靓】虎子鬼片,http://159.75.85.63:35455/yy/1356075628
变形金刚,http://159.75.85.63:35455/yy/1382736803
三国演义,http://159.75.85.63:35455/yy/32788000
《神雕侠侣》黯然销魂,http://159.75.85.63:35455/yy/1394000563
的直播间,http://159.75.85.63:35455/yy/1354129442
余zui,http://159.75.85.63:35455/yy/31809939
华语经典电影,http://159.75.85.63:35455/yy/1382779065
24小时循环播电视剧,http://159.75.85.63:35455/yy/53320802
小敏,http://159.75.85.63:35455/yy/1382736890
陈情令,http://159.75.85.63:35455/yy/1382745121
最可爱的人,http://159.75.85.63:35455/yy/1382779528
国内外惊悚恐怖片,http://159.75.85.63:35455/yy/1356075281
我和僵尸有个约会,http://159.75.85.63:35455/yy/1355277480
加勒比海盗系列,http://159.75.85.63:35455/yy/1382749914
院线动作大片,http://159.75.85.63:35455/yy/1382736900
动漫奥斯卡正在直播,http://159.75.85.63:35455/yy/1382626335
经典大片合集,http://159.75.85.63:35455/yy/1382749895
电影百团大战,http://159.75.85.63:35455/yy/1382736871
第一滴血全集,http://159.75.85.63:35455/yy/1354932355
热血抗日电影,http://159.75.85.63:35455/yy/1382749907
小甜甜 勇敢的心,http://159.75.85.63:35455/yy/1382658790
空谷幽兰,http://159.75.85.63:35455/yy/1382745182
福贵,http://159.75.85.63:35455/yy/1354926537
林正英鬼片 陪你惊悚,http://159.75.85.63:35455/yy/1356072278
澳门风云,http://159.75.85.63:35455/yy/1459243913
本山快乐营,http://159.75.85.63:35455/yy/1354933529
单挑荒野第一季,http://159.75.85.63:35455/yy/1354933535
法证先锋2,http://159.75.85.63:35455/yy/1382736870
血色浪漫,http://159.75.85.63:35455/yy/1354926676
宝莲灯前传,http://159.75.85.63:35455/yy/1354931631
黑冰,http://159.75.85.63:35455/yy/1354932427
小沈阳春晚小品,http://159.75.85.63:35455/yy/1382749941
战争 二战 《狙击电影》,http://159.75.85.63:35455/yy/1450828388
大进军全集：红色系列电影,http://159.75.85.63:35455/yy/1382745083
洪金宝福星系列,http://159.75.85.63:35455/yy/1354924839
影视剧场,http://159.75.85.63:35455/yy/1355260855
公主嫁到,http://159.75.85.63:35455/yy/1382736915
木乃伊全集,http://159.75.85.63:35455/yy/1354889024
本山快乐营1,http://159.75.85.63:35455/yy/1354936209
【电视剧】天下第一,http://159.75.85.63:35455/yy/1354780649
香港院线大片-最新,http://159.75.85.63:35455/yy/1354936242
奇缘39262港台影院,http://159.75.85.63:35455/yy/1354889234
国产喜剧,http://159.75.85.63:35455/yy/1382736856
惊天大瓜,http://159.75.85.63:35455/yy/1353327982
神秘探险热播电视剧,http://159.75.85.63:35455/yy/1355336008
天下第一,http://159.75.85.63:35455/yy/1355554637
怀旧好电影,http://159.75.85.63:35455/yy/1382627144
粟裕大将-影视,http://159.75.85.63:35455/yy/1354926542
逐梦传媒-007 正在直播,http://159.75.85.63:35455/yy/1456685522
特种兵归来-国产电影,http://159.75.85.63:35455/yy/1382735581
法证先锋Ⅲ,http://159.75.85.63:35455/yy/1382736802
金婚,http://159.75.85.63:35455/yy/1382828768
新白娘子传奇-女神赵雅芝,http://159.75.85.63:35455/yy/1354930969
传奇英雄,http://159.75.85.63:35455/yy/1382735578
勇敢的心,http://159.75.85.63:35455/yy/1354792480
精彩动作电影享不停,http://159.75.85.63:35455/yy/1382736809
憨豆先生-经典喜剧,http://159.75.85.63:35455/yy/1354936239
赵家班电视剧,http://159.75.85.63:35455/yy/1382737099
X战警系列电影,http://159.75.85.63:35455/yy/1382736893
战争大片-国外电影,http://159.75.85.63:35455/yy/1382736857
热血战争巨作,http://159.75.85.63:35455/yy/1382745087
舌尖上的中国第2季,http://159.75.85.63:35455/yy/1354930943
俺娘田小草,http://159.75.85.63:35455/yy/1382741638
铭记历史-甲午大海战,http://159.75.85.63:35455/yy/1354936195
探秘中华美食,http://159.75.85.63:35455/yy/1354930954
临界婚姻,http://159.75.85.63:35455/yy/1354932365
经典动作电影,http://159.75.85.63:35455/yy/1370293254
狂飙,http://159.75.85.63:35455/yy/14072363
河山,http://159.75.85.63:35455/yy/1382749952
军旅电视剧,http://159.75.85.63:35455/yy/1352575322
临界婚姻,http://159.75.85.63:35455/yy/1354932365
经典动作电影,http://159.75.85.63:35455/yy/1370293254
狂飙,http://159.75.85.63:35455/yy/14072363
河山,http://159.75.85.63:35455/yy/1382749952
军旅电视剧,http://159.75.85.63:35455/yy/1352575322
精彩玄幻电影,http://159.75.85.63:35455/yy/1382688400
远去的飞鹰-影视剧,http://159.75.85.63:35455/yy/1354930912
发哥系列,http://159.75.85.63:35455/yy/1354888733
哈利波特全集,http://159.75.85.63:35455/yy/1382745105
经典抗日电影,http://159.75.85.63:35455/yy/1354936141
国内战争电影,http://159.75.85.63:35455/yy/1382736865
剩女李夏天的求爱之路,http://159.75.85.63:35455/yy/1382749910
九亿少女的噩梦,http://159.75.85.63:35455/yy/1354921392
欢乐集结号3,http://159.75.85.63:35455/yy/1382736822
魔幻手机,http://159.75.85.63:35455/yy/1382735544
成龙系列,http://159.75.85.63:35455/yy/1354888751
探案！探案！,http://159.75.85.63:35455/yy/1382829413
战狼3,http://159.75.85.63:35455/yy/1355913027
小戏骨黄飞鸿,http://159.75.85.63:35455/yy/1354936181
国外黑色喜剧：冷幽默小剧场,http://159.75.85.63:35455/yy/1382745175
请回答1988,http://159.75.85.63:35455/yy/1354932362
金庸武侠系列,http://159.75.85.63:35455/yy/40959929
超级英雄系列电影,http://159.75.85.63:35455/yy/1382736863
国威影院 仙侠系列,http://159.75.85.63:35455/yy/1354866665
人生必看的科幻片,http://159.75.85.63:35455/yy/1382745114
国内战争大片合集,http://159.75.85.63:35455/yy/1382749950
红楼梦1987经典版,http://159.75.85.63:35455/yy/1382745084
正阳门下小女人,http://159.75.85.63:35455/yy/1508778570
大汉贤后卫子夫,http://159.75.85.63:35455/yy/1382735569
怀旧小品,http://159.75.85.63:35455/yy/1382736821
国外动作大片,http://159.75.85.63:35455/yy/1382735540
【科幻】超炫特效,http://159.75.85.63:35455/yy/37988782
体验另一种生活！,http://159.75.85.63:35455/yy/1354936229
超精彩武打场景,http://159.75.85.63:35455/yy/1354936131
宫心计,http://159.75.85.63:35455/yy/1354932429
国产大片电影,http://159.75.85.63:35455/yy/1354926655
超精彩！系列动作电影,http://159.75.85.63:35455/yy/1382745096
第8号当铺,http://159.75.85.63:35455/yy/1382736905
热血战争片,http://159.75.85.63:35455/yy/1354932409
大汉天子S1,http://159.75.85.63:35455/yy/1382749902
百家讲坛-红楼梦篇,http://159.75.85.63:35455/yy/1382741639
战狼10086,http://159.75.85.63:35455/yy/1382773686
漫威十年老粉福利来了,http://159.75.85.63:35455/yy/1354930233
洪大哥系列,http://159.75.85.63:35455/yy/1354888743
鬼片 恐怖片超好看,http://159.75.85.63:35455/yy/1382780025
名媛望族-精彩港剧,http://159.75.85.63:35455/yy/1354932431
战狼7吴京退役,http://159.75.85.63:35455/yy/1382773714
仙剑奇侠传-神仙姐姐驾到,http://159.75.85.63:35455/yy/1382749903
灌篮高手,http://159.75.85.63:35455/yy/1382735626
春晚小品,http://159.75.85.63:35455/yy/1382773708
大汉天子S3,http://159.75.85.63:35455/yy/1382736810
超炫科幻大片,http://159.75.85.63:35455/yy/1382736840
春晚小品,http://159.75.85.63:35455/yy/1382773706
春晚小品,http://159.75.85.63:35455/yy/1382773711
钟馗传说,http://159.75.85.63:35455/yy/1382736839
上海滩,http://159.75.85.63:35455/yy/1382745184
冕加电影院 正在直播,http://159.75.85.63:35455/yy/1339157813
金三角大营救,http://159.75.85.63:35455/yy/1354930924
卖拐 范伟,http://159.75.85.63:35455/yy/1382773719
最后的狮子-探险纪录片,http://159.75.85.63:35455/yy/1382735577
鹿鼎记,http://159.75.85.63:35455/yy/1355104118
生逢灿烂的日子,http://159.75.85.63:35455/yy/1382745085
经典影视剧大家一起看,http://159.75.85.63:35455/yy/1355742336
风靡全球的谍战片,http://159.75.85.63:35455/yy/1382736817
丛林敢死队-国内电影,http://159.75.85.63:35455/yy/1354936214
非诚勿扰,http://159.75.85.63:35455/yy/1382735583
熊出没之探险日记S1-国漫,http://159.75.85.63:35455/yy/1354930977
岳云鹏宋小宝也来演电影了？,http://159.75.85.63:35455/yy/1354926612
【聚星】菊瓜娃,http://159.75.85.63:35455/yy/1382773718
无敌县令,http://159.75.85.63:35455/yy/1354932390
天龙八部,http://159.75.85.63:35455/yy/1382749944
历年春晚小品合集,http://159.75.85.63:35455/yy/1382773717
重生之超级赛亚人,http://159.75.85.63:35455/yy/1354936124
国内动作片,http://159.75.85.63:35455/yy/1382735561
好先生,http://159.75.85.63:35455/yy/29067617
鹿鼎记-陈小春版,http://159.75.85.63:35455/yy/1382736920
动作大片,http://159.75.85.63:35455/yy/1354930816
末日系列-外国电影合集,http://159.75.85.63:35455/yy/1354889019
历年春晚小品合集,http://159.75.85.63:35455/yy/1355555484
【聚星】小猴子,http://159.75.85.63:35455/yy/1382773710
24小时播放电视剧,http://159.75.85.63:35455/yy/1354127609
密子君,http://159.75.85.63:35455/yy/1382736717
一分钟学道菜,http://159.75.85.63:35455/yy/1382736901
水浒传梁山好汉,http://159.75.85.63:35455/yy/1382832087
[ 经典] 鹿鼎记,http://159.75.85.63:35455/yy/1355526531
春晚小品,http://159.75.85.63:35455/yy/1382773715
中国第一神探-狄仁杰,http://159.75.85.63:35455/yy/1354932438
科幻大片,http://159.75.85.63:35455/yy/1382745181
来看修牛蹄,http://159.75.85.63:35455/yy/1382749887
春晚小品,http://159.75.85.63:35455/yy/1382773705
春晚小品,http://159.75.85.63:35455/yy/1394000564
大太监-tvb经典古装,http://159.75.85.63:35455/yy/1382736886
花儿开心吧-小品,http://159.75.85.63:35455/yy/1382736917
雪儿动漫,http://159.75.85.63:35455/yy/1354143938
天下第一,http://159.75.85.63:35455/yy/1382736838
动作大片,http://159.75.85.63:35455/yy/1354888739
科幻片：来看神奇的地球,http://159.75.85.63:35455/yy/1354930897
降服魔女的手段-泰剧,http://159.75.85.63:35455/yy/1354932405
欢乐一起看,http://159.75.85.63:35455/yy/1354930926
你不知道的黄河故事,http://159.75.85.63:35455/yy/1382745189
历年春晚小品合集,http://159.75.85.63:35455/yy/1382773716
忠烈杨家将,http://159.75.85.63:35455/yy/1382749909
小米粒Mili,http://159.75.85.63:35455/yy/1382736842
国产喜剧,http://159.75.85.63:35455/yy/1382735584
风味原产地潮汕,http://159.75.85.63:35455/yy/1382745178
雷神系列,http://159.75.85.63:35455/yy/1354932441
穿越时空的爱恋,http://159.75.85.63:35455/yy/1382735567
买车前看一看 不然血亏,http://159.75.85.63:35455/yy/1349602814
十大经典港剧之《大时代》,http://159.75.85.63:35455/yy/1354930891
战争大片,http://159.75.85.63:35455/yy/1382735556
三国演义【1994】,http://159.75.85.63:35455/yy/1354930932
深海利剑,http://159.75.85.63:35455/yy/1382736906
国外侦探电影,http://159.75.85.63:35455/yy/1382745099
谈判专家,http://159.75.85.63:35455/yy/1382735560
馋哭了！川味来袭,http://159.75.85.63:35455/yy/1382736913
欢乐集结号4,http://159.75.85.63:35455/yy/1382736889
巩汉林春晚小品合集,http://159.75.85.63:35455/yy/1354889035
热血动作电影,http://159.75.85.63:35455/yy/1382736804
珍珠港-电影,http://159.75.85.63:35455/yy/1354936234
学生兵,http://159.75.85.63:35455/yy/1354658003
高分动作大片-热血出击,http://159.75.85.63:35455/yy/1382736909
张译电视剧/电影,http://159.75.85.63:35455/yy/1355119593
战争大片,http://159.75.85.63:35455/yy/1382736819
田园生活,http://159.75.85.63:35455/yy/1382736898
快乐经典，小芸妹妹求电,http://159.75.85.63:35455/yy/1355911201
飞虎之潜行极战,http://159.75.85.63:35455/yy/1354932420
农家小菜,http://159.75.85.63:35455/yy/1382736894
来自星星的你,http://159.75.85.63:35455/yy/1354930976
高分科幻动作片,http://159.75.85.63:35455/yy/1382749948
外国科幻大片,http://159.75.85.63:35455/yy/1382747628
国内科幻片,http://159.75.85.63:35455/yy/1382745110
神厨小福贵,http://159.75.85.63:35455/yy/1382736860
动作大片,http://159.75.85.63:35455/yy/1354930887
小宝让你乐翻天：6到9集,http://159.75.85.63:35455/yy/1354930971
动物世界-领略原始野性,http://159.75.85.63:35455/yy/1382743138
欢天喜地七仙女,http://159.75.85.63:35455/yy/1382735553
国外高分大片,http://159.75.85.63:35455/yy/1382736867
缉妖法海传-国内电影,http://159.75.85.63:35455/yy/1354936203
超燃科幻大片：明日边缘,http://159.75.85.63:35455/yy/1382736835
24小时观影,http://159.75.85.63:35455/yy/32867379
金玉满堂：精彩港剧,http://159.75.85.63:35455/yy/1382736881
超英集结,http://159.75.85.63:35455/yy/1382745091
宇宙护卫队--国漫,http://159.75.85.63:35455/yy/1382736837
战火中的故事,http://159.75.85.63:35455/yy/1382735625
飓风营救,http://159.75.85.63:35455/yy/1382735547
欢乐集结号2,http://159.75.85.63:35455/yy/1354930919
小鬼当家-童年回忆,http://159.75.85.63:35455/yy/1382745104
欢乐集结号58-70,http://159.75.85.63:35455/yy/1382745119
超燃动作大片,http://159.75.85.63:35455/yy/1382749940
张国荣与周润发的兄弟情,http://159.75.85.63:35455/yy/1354930961
编辑部的故事,http://159.75.85.63:35455/yy/1354936120
倚天屠龙记,http://159.75.85.63:35455/yy/1451866697
科幻电影,http://159.75.85.63:35455/yy/1354930209
蔡明春晚小品,http://159.75.85.63:35455/yy/1354936177
动物世界,http://159.75.85.63:35455/yy/1382749889
经典二战,http://159.75.85.63:35455/yy/1354936238
喜剧闹翻天,http://159.75.85.63:35455/yy/1382735548
国产喜剧大片,http://159.75.85.63:35455/yy/1382745113
我的父亲我的兵,http://159.75.85.63:35455/yy/1353413714
野性欧洲,http://159.75.85.63:35455/yy/1354926622
古装喜剧合集，还能玩起穿越？！,http://159.75.85.63:35455/yy/1382749905
天龙八部（国语版）,http://159.75.85.63:35455/yy/1382736855
战争大片,http://159.75.85.63:35455/yy/1382736798
大汉天子S2,http://159.75.85.63:35455/yy/1382736807
地球上的地狱,http://159.75.85.63:35455/yy/1382736918
热血动作片合集,http://159.75.85.63:35455/yy/1382735627
精彩动作电影,http://159.75.85.63:35455/yy/1382736823
通天狄仁杰,http://159.75.85.63:35455/yy/1382749906
法外风云,http://159.75.85.63:35455/yy/1382736805
脑洞大开的精彩科幻片,http://159.75.85.63:35455/yy/1382736723
金星脱口秀：我敢说你敢听吗,http://159.75.85.63:35455/yy/1382735552
缺宅男女,http://159.75.85.63:35455/yy/1354930937
国内科幻片来袭,http://159.75.85.63:35455/yy/1354930821
非诚勿扰,http://159.75.85.63:35455/yy/1382745106
飞虎之雷霆极战,http://159.75.85.63:35455/yy/1382736869
国内科幻电影集合,http://159.75.85.63:35455/yy/1354936221
拆弹专家-刘德华,http://159.75.85.63:35455/yy/1382745111
大江大河-高分影视推荐,http://159.75.85.63:35455/yy/1382736806
粉红女郎,http://159.75.85.63:35455/yy/1354888671
老广的味道 第3季-美食纪录片,http://159.75.85.63:35455/yy/1382735565
非诚勿扰,http://159.75.85.63:35455/yy/1382745100
新世界,http://159.75.85.63:35455/yy/1382736850
超激烈的猎食场面,http://159.75.85.63:35455/yy/1382749898
从“地瓜嫂”到“杀猪婆”的坚强人生,http://159.75.85.63:35455/yy/1354658062
9.8分！这部纪录片封神了,http://159.75.85.63:35455/yy/1382736825
迷,http://159.75.85.63:35455/yy/1382736719
国外院线动作大片,http://159.75.85.63:35455/yy/1382735570
经典搞笑影片,http://159.75.85.63:35455/yy/1382749878
香港动作大片,http://159.75.85.63:35455/yy/1382736816
流金岁月-经典港剧,http://159.75.85.63:35455/yy/1382736891
国内动作大片,http://159.75.85.63:35455/yy/1382749917
原始人大挑战,http://159.75.85.63:35455/yy/1382736884
三个女人一个因,http://159.75.85.63:35455/yy/1382749953
外国战争大片,http://159.75.85.63:35455/yy/1382736872
致敬星爷致敬经典,http://159.75.85.63:35455/yy/1354889048
影视娱乐剧场,http://159.75.85.63:35455/yy/1354748830
红色经典影视剧-风语,http://159.75.85.63:35455/yy/1354926671
家有九凤-影视剧,http://159.75.85.63:35455/yy/1354930894
